"31112701","3-31112701","上海市","310000","上海左岸国际影城-金汇店","闵行区金汇路528号世贸虹桥购物中心五层(近红松路)","","电影院","250","31.180745000000","121.373859000000",,"0","null","风暴（数字３Ｄ）|3-001205962013;四大名捕２（数字３Ｄ）|3-001103052013;无人区|3-001105262013;地心引力（数英３Ｄ）|3-051200982013;饥饿游戏２：星火燎原（英数）|3-051100992013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1380161673382.jpg","null"
"31124701","3-31124701","上海市","310000","上海百丽宫影城-ifc商场店","世纪大道8号-1楼","","电影院","250","31.23636699999999","121.502432",,"0","null","无人区|3-001105262013;风暴（数字３Ｄ）|3-001205962013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1360115887002.jpg","null"
"31190202","3-31190202","上海市","310000","宝山文化馆影剧院","牡丹江路1760号（宝钢商场北侧）","","电影院","250","31.405795","121.48139000000003",,"0","null","双雄（数字）|3-074100842013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1360119183787.jpg","null"
"34011401","3-34011401","合肥市","340100","合肥嘉禾影院","合肥蜀山区长江西路与怀宁路交叉口，北京华联购物中心四层","","电影院","250","31.8551127","117.22280890000002",,"0","null","扫毒|3-001105232013;风暴（数字３Ｄ）|3-001205962013;四大名捕２（数字３Ｄ）|3-001103052013;无人区|3-001105262013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1366708724925.jpg","null"
"34011001","3-34011001","合肥市","340100","合肥左岸国际影城","合肥市望江路与潜山路交口大唐国际购物中心四楼","","电影院","250","31.832195600000","117.231642600000",,"0","null","风暴（数字３Ｄ）|3-001205962013;四大名捕２（数字３Ｄ）|3-001103052013;无人区|3-001105262013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1383724141261.jpg","null"
"34013101","3-34013101","合肥市","340100","博纳国际影城-合肥银泰店","长江中路98号银泰中心8F","","电影院","250","31.8622892","117.29259430000002",,"0","null","风暴（国语３Ｄ）|3-001205962013;扫毒（国语２Ｄ）|3-001105232013;四大名捕２（数中３Ｄ）|3-001103052013;无人区（国语２Ｄ）|3-001105262013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1369734838404.jpg","null"
"34011801","3-34011801","合肥市","340100","正鼎国际电影城","瑶海区新站区铜陵北路与颖河路交口东侧","","电影院","250","31.858096000000","117.309471000000",,"0","null","四大名捕２（数字３Ｄ）|3-001103052013;风暴（数字３Ｄ）|3-001205962013;双雄（数字）|3-074100842013;扫毒|3-001105232013;无人区|3-001105262013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1381905228790.jpg","null"
"DX20001202","3-DX20001202","合肥市","340100","合肥长江剧院","庐阳区九狮桥路10号","","电影院","250","31.8655245194","117.2902327562",,"0","null","无人区|3-001105262013;风暴（3D）|3-001205962013;四大名捕2（3D）|3-001103052013;地心引力（3D英文）|3-051200982013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1370259040602.jpg","null"
"DX20001203","3-DX20001203","合肥市","340100","合肥解放电影院","庐阳区宿州路48号","","电影院","250","31.8632040883","117.2837200138",,"0","null","四大名捕2（数字3D）|3-001103052013;无人区（数字）|3-001105262013;风暴（数字3D）|3-001205962013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1370259666225.jpg","null"
"DX20001204","3-DX20001204","合肥市","340100","合肥人民影城","庐阳区濉溪路16号(近北一环路)","","电影院","250","31.8821097116","117.2813357138",,"0","null","风暴（3D）|3-001205962013;无人区|3-001105262013;四大名捕2（3D）|3-001103052013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1370259465656.jpg","null"
